WKT,id,NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE
"POINT (130.617591277441 -12.1050138843521)","246826",NT_21449,"21449",North Gutter,PASSAGE,WATERBODY,HYDROLOGY,-12.105,130.6176,NT,2024/03/01 01:51:42
"POINT (130.549791275071 -12.2327138837592)","246827",NT_21450,"21450",South Gutter,PASSAGE,WATERBODY,HYDROLOGY,-12.2327,130.5498,NT,2024/03/01 01:51:42
"POINT (136.396991649067 -15.6109137517471)","246828",NT_20272,"20272",Bing Bong Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.6109,136.397,NT,2024/03/01 01:51:42
"POINT (136.525891596414 -13.7858137623282)","246829",NT_19750,"19750",Winchelsea Passage,PASSAGE,WATERBODY,HYDROLOGY,-13.7858,136.5259,NT,2024/03/01 01:51:42
"POINT (135.673391592714 -15.1755137763972)","246830",NT_20253,"20253",Wurrindjiwundja Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.1755,135.6734,NT,2024/03/01 01:51:42
"POINT (136.801591677373 -15.7268137379796)","246831",NT_20552,"20552",Winanda Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.7268,136.8016,NT,2024/03/01 01:51:42
"POINT (131.036591295494 -11.9892138825177)","246832",NT_17153,"17153",North Channel,PASSAGE,WATERBODY,HYDROLOGY,-11.9892,131.0366,NT,2024/03/01 01:51:42
"POINT (129.435391225563 -14.8359138678245)","246833",NT_17851,"17851",Queens Channel,PASSAGE,WATERBODY,HYDROLOGY,-14.8359,129.4354,NT,2024/03/01 01:51:42
"POINT (136.083291520153 -12.0333137898286)","246834",NT_17562,"17562",Pera Channel,PASSAGE,WATERBODY,HYDROLOGY,-12.0333,136.0833,NT,2024/03/01 01:51:42
"POINT (130.709791283108 -12.3476138819932)","246835",NT_22506,"22506",Middle Passage,PASSAGE,WATERBODY,HYDROLOGY,-12.3476,130.7098,NT,2024/03/01 01:51:42
"POINT (130.513891275713 -12.6616138807273)","246836",NT_23320,"23320",Geranium Channel,PASSAGE,WATERBODY,HYDROLOGY,-12.6616,130.5139,NT,2024/03/01 01:51:42
"POINT (136.887091681609 -15.700213735387)","246837",NT_18909,"18909",The Gutter,PASSAGE,WATERBODY,HYDROLOGY,-15.7002,136.8871,NT,2024/03/01 01:51:42
"POINT (130.47579127317 -12.5217138819698)","246838",NT_19589,"19589",West Channel,PASSAGE,WATERBODY,HYDROLOGY,-12.5217,130.4758,NT,2024/03/01 01:51:42
"POINT (130.544291276077 -12.4634138820553)","246839",NT_18958,"18958",Thrings Channel,PASSAGE,WATERBODY,HYDROLOGY,-12.4634,130.5443,NT,2024/03/01 01:51:42
"POINT (131.014991295609 -12.1328138815886)","246840",NT_18484,"18484",South Channel,PASSAGE,WATERBODY,HYDROLOGY,-12.1328,131.015,NT,2024/03/01 01:51:42
"POINT (136.303191585954 -13.8195137689145)","246841",NT_19504,"19504",Warwick Channel,PASSAGE,WATERBODY,HYDROLOGY,-13.8195,136.3032,NT,2024/03/01 01:51:42
"POINT (136.923891681104 -15.6230137347866)","246842",NT_10151,"10151",Addison Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.623,136.9239,NT,2024/03/01 01:51:42
"POINT (136.823391675882 -15.6462137379102)","246843",NT_11674,"11674",Centre Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.6462,136.8234,NT,2024/03/01 01:51:42
"POINT (136.58789166555 -15.759613744592)","246844",NT_12244,"12244",Davies Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.7596,136.5879,NT,2024/03/01 01:51:42
"POINT (136.387691590905 -13.8370137661973)","246845",NT_11889,"11889",Connexion Channel,PASSAGE,WATERBODY,HYDROLOGY,-13.837,136.3877,NT,2024/03/01 01:51:42
"POINT (132.423891359375 -12.1397138669625)","246846",NT_12102,"12102",Cunningham Channel,PASSAGE,WATERBODY,HYDROLOGY,-12.1397,132.4239,NT,2024/03/01 01:51:42
"POINT (136.948291678178 -15.4989137349687)","246847",NT_11241,"11241",Bruce Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.4989,136.9483,NT,2024/03/01 01:51:42
"POINT (131.045591296628 -12.0850138817255)","246848",NT_13643,"13643",Howard Channel,PASSAGE,WATERBODY,HYDROLOGY,-12.085,131.0456,NT,2024/03/01 01:51:42
"POINT (129.583491234136 -14.8533138675416)","246849",NT_13224,"13224",Gore Channel,PASSAGE,WATERBODY,HYDROLOGY,-14.8533,129.5835,NT,2024/03/01 01:51:42
"POINT (136.954291682757 -15.6182137338156)","246850",NT_13690,"13690",Hyde Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.6182,136.9543,NT,2024/03/01 01:51:42
"POINT (136.368791517921 -11.5614137851396)","246851",NT_13315,"13315",Gugari Rip,PASSAGE,WATERBODY,HYDROLOGY,-11.5614,136.3688,NT,2024/03/01 01:51:42
"POINT (129.627991236773 -14.8934138671829)","246852",NT_13362,"13362",Gunn Channel,PASSAGE,WATERBODY,HYDROLOGY,-14.8934,129.628,NT,2024/03/01 01:51:42
"POINT (136.727391672168 -15.706013740554)","246853",NT_13076,"13076",Georges Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.706,136.7274,NT,2024/03/01 01:51:42
"POINT (136.059191571884 -13.7742137765449)","246854",NT_14636,"14636",Lowrie Channel,PASSAGE,WATERBODY,HYDROLOGY,-13.7742,136.0592,NT,2024/03/01 01:51:42
"POINT (136.621291667424 -15.7551137435664)","246855",NT_14092,"14092",Kelly Channel,PASSAGE,WATERBODY,HYDROLOGY,-15.7551,136.6213,NT,2024/03/01 01:51:42
"POINT (136.784391556014 -12.1854137670584)","246856",NT_23231,"23231",Nhulunbuy Community Child Care Centre,CHILD CARE,CARE,SOCIETY,-12.1854,136.7844,NT,2024/03/01 01:51:42
"POINT (130.416291264984 -11.4053138906439)","246857",NT_23602,"23602",Pirlangimpi Catholic Church,CHURCH,PLACE OF WORSHIP,CULTURE,-11.4053,130.4163,NT,2024/03/01 01:51:42
"POINT (130.884891291385 -12.3725138806903)","246858",NT_23609,"23609",Casuarina Holy Spirit Church,CHURCH,PLACE OF WORSHIP,CULTURE,-12.3725,130.8849,NT,2024/03/01 01:51:42
"POINT (130.877491291065 -12.3758138807152)","246859",NT_23611,"23611",Casuarina Baptist Church,CHURCH,PLACE OF WORSHIP,CULTURE,-12.3758,130.8775,NT,2024/03/01 01:51:42
"POINT (130.838291289827 -12.4614138803298)","246860",NT_23127,"23127",Birch Carroll and Coyle Darwin City Cinemas,CINEMA,BUSINESS,CULTURE,-12.4614,130.8383,NT,2024/03/01 01:51:42
"POINT (130.988091296979 -12.4809138791516)","246861",NT_23128,"23128",Cmax Cinemas,CINEMA,BUSINESS,CULTURE,-12.4809,130.9881,NT,2024/03/01 01:51:42
"POINT (130.842391290061 -12.4676138802562)","246862",NT_23129,"23129",Deckchair Cinema,CINEMA,BUSINESS,CULTURE,-12.4676,130.8424,NT,2024/03/01 01:51:42
"POINT (130.882191291282 -12.3756138806851)","246863",NT_23130,"23130",Birch Carroll and Coyle Casuarina Cinemas,CINEMA,BUSINESS,CULTURE,-12.3756,130.8822,NT,2024/03/01 01:51:42
"POINT (136.598791548229 -12.2003137728466)","246864",NT_18343,"18343",Shepherd Bluff,CLIFF,LANDFORM,TERRAIN,-12.2003,136.5988,NT,2024/03/01 01:51:42
"POINT (129.333291225041 -22.0333138168203)","246865",NT_18220,"18220",Sandford Cliffs,CLIFF,LANDFORM,TERRAIN,-22.0333,129.3333,NT,2024/03/01 01:51:42
"POINT (133.616691459058 -14.500013829521)","246866",NT_16010,"16010",Munyi Bluff,CLIFF,LANDFORM,TERRAIN,-14.5,133.6167,NT,2024/03/01 01:51:42
"POINT (130.500291270705 -11.8297138870448)","246867",NT_23929,"23929",Jikirawu Cliff,CLIFF,LANDFORM,TERRAIN,-11.8297,130.5003,NT,2024/03/01 01:51:42
"POINT (136.15619165042 -16.1073137551314)","246868",NT_20348,"20348",Frog Rock Jump Up,CLIFF,LANDFORM,TERRAIN,-16.1073,136.1562,NT,2024/03/01 01:51:42
"POINT (136.2561916555 -16.0716137524038)","246869",NT_20365,"20365",Wulbu Escarpment,CLIFF,LANDFORM,TERRAIN,-16.0716,136.2562,NT,2024/03/01 01:51:42
"POINT (136.16759157676 -13.7505137735378)","246870",NT_20451,"20451",Milyubilyumanja Cliffs,CLIFF,LANDFORM,TERRAIN,-13.7505,136.1676,NT,2024/03/01 01:51:42
"POINT (137.82299181602 -17.6554136869831)","246871",NT_20052,"20052",China Wall Jump Up,CLIFF,LANDFORM,TERRAIN,-17.6554,137.823,NT,2024/03/01 01:51:42
"POINT (137.815991817108 -17.6943136869339)","246872",NT_20054,"20054",Mandalugi Hill,CLIFF,LANDFORM,TERRAIN,-17.6943,137.816,NT,2024/03/01 01:51:42
"POINT (137.648891795178 -17.4328136951558)","246873",NT_20153,"20153",Djangaginyin Bluff,CLIFF,LANDFORM,TERRAIN,-17.4328,137.6489,NT,2024/03/01 01:51:42
"POINT (132.68099139227 -13.5460138525269)","246874",NT_21043,"21043",Fisher Head,CLIFF,LANDFORM,TERRAIN,-13.546,132.681,NT,2024/03/01 01:51:42
"POINT (132.393291375386 -13.3967138577069)","246875",NT_21050,"21050",Yinangankarrh,CLIFF,LANDFORM,TERRAIN,-13.3967,132.3933,NT,2024/03/01 01:51:42
"POINT (133.335691627575 -23.704413766065)","246876",NT_17457,"17457",Paisley Bluff,CLIFF,LANDFORM,TERRAIN,-23.7044,133.3357,NT,2024/03/01 01:51:42
"POINT (136.408791591857 -13.8325137655852)","246877",NT_17183,"17183",North West Bluff,CLIFF,LANDFORM,TERRAIN,-13.8325,136.4088,NT,2024/03/01 01:51:42
"POINT (136.831991558999 -12.2112137653093)","246878",NT_17881,"17881",Rainbow Cliff,CLIFF,LANDFORM,TERRAIN,-12.2112,136.832,NT,2024/03/01 01:51:42
"POINT (133.966691590684 -19.5500137840881)","246879",NT_17914,"17914",Red Bluff,CLIFF,LANDFORM,TERRAIN,-19.55,133.9667,NT,2024/03/01 01:51:42
"POINT (130.105591259068 -13.4576138765561)","246880",NT_17915,"17915",Red Cliff,CLIFF,LANDFORM,TERRAIN,-13.4576,130.1056,NT,2024/03/01 01:51:42
"POINT (130.592891278134 -12.4249138820827)","246881",NT_17916,"17916",Red Cliff,CLIFF,LANDFORM,TERRAIN,-12.4249,130.5929,NT,2024/03/01 01:51:42
"POINT (132.516691357078 -11.683313869229)","246882",NT_17917,"17917",Red Cliff,CLIFF,LANDFORM,TERRAIN,-11.6833,132.5167,NT,2024/03/01 01:51:42
"POINT (131.04929129522 -11.8793138832567)","246883",NT_17919,"17919",Red Cliffs,CLIFF,LANDFORM,TERRAIN,-11.8793,131.0493,NT,2024/03/01 01:51:42
"POINT (132.195191338244 -11.2907138764546)","246884",NT_17292,"17292",Observation Cliff,CLIFF,LANDFORM,TERRAIN,-11.2907,132.1952,NT,2024/03/01 01:51:42
"POINT (131.799991482927 -24.3167137850639)","246885",NT_17579,"17579",Petermann Bluff,CLIFF,LANDFORM,TERRAIN,-24.3167,131.8,NT,2024/03/01 01:51:42
"POINT (134.566691519421 -14.8167138072431)","246886",NT_17623,"17623",Pine Bluff,CLIFF,LANDFORM,TERRAIN,-14.8167,134.5667,NT,2024/03/01 01:51:42
"POINT (130.81719129328 -13.1193138755169)","246887",NT_22929,"22929",Aida Creek Jumpup,CLIFF,LANDFORM,TERRAIN,-13.1193,130.8172,NT,2024/03/01 01:51:42
"POINT (135.836191505786 -11.9131137978809)","246888",NT_22962,"22962",Burrbarra Cliffs,CLIFF,LANDFORM,TERRAIN,-11.9131,135.8362,NT,2024/03/01 01:51:42
"POINT (129.862091268796 -20.7322138247283)","246889",NT_23552,"23552",Murdoch Cliffs,CLIFF,LANDFORM,TERRAIN,-20.7322,129.8621,NT,2024/03/01 01:51:42
"POINT (130.259091259902 -11.7842138884717)","246890",NT_22517,"22517",Jikilijipinyapti Cliffs,CLIFF,LANDFORM,TERRAIN,-11.7842,130.2591,NT,2024/03/01 01:51:42
"POINT (130.479591269743 -11.8197138872231)","246891",NT_22519,"22519",Munkunuwa Cliff,CLIFF,LANDFORM,TERRAIN,-11.8197,130.4796,NT,2024/03/01 01:51:42
"POINT (133.216691437413 -14.5333138364357)","246892",NT_18912,"18912",The Jump Up,CLIFF,LANDFORM,TERRAIN,-14.5333,133.2167,NT,2024/03/01 01:51:42
"POINT (132.216691500758 -22.7500137907573)","246893",NT_19581,"19581",West Bluff,CLIFF,LANDFORM,TERRAIN,-22.75,132.2167,NT,2024/03/01 01:51:42
"POINT (131.966691486723 -23.4167137893087)","246894",NT_19608,"19608",Western Bluff,CLIFF,LANDFORM,TERRAIN,-23.4167,131.9667,NT,2024/03/01 01:51:42
"POINT (132.099991333808 -11.2500138779215)","246895",NT_19646,"19646",White Cliff,CLIFF,LANDFORM,TERRAIN,-11.25,132.1,NT,2024/03/01 01:51:42
"POINT (134.583291519959 -14.8000138069925)","246896",NT_19016,"19016",Todd Bluff,CLIFF,LANDFORM,TERRAIN,-14.8,134.5833,NT,2024/03/01 01:51:42
"POINT (129.153191208358 -21.6112138198376)","246897",NT_19373,"19373",Waimbring Bluff,CLIFF,LANDFORM,TERRAIN,-21.6112,129.1532,NT,2024/03/01 01:51:42
"POINT (134.233291754124 -25.1000137378015)","246898",NT_18434,"18434",Smiths Pinch,CLIFF,LANDFORM,TERRAIN,-25.1,134.2333,NT,2024/03/01 01:51:42
"POINT (130.775491287204 -12.5099138803678)","246899",NT_18757,"18757",Swires Bluff,CLIFF,LANDFORM,TERRAIN,-12.5099,130.7755,NT,2024/03/01 01:51:42
"POINT (134.433291496166 -14.1500138154742)","246900",NT_18824,"18824",Tate Bluff,CLIFF,LANDFORM,TERRAIN,-14.15,134.4333,NT,2024/03/01 01:51:42
"POINT (130.185391256326 -11.6921138894428)","246901",NT_19160,"19160",Twin Cliffs,CLIFF,LANDFORM,TERRAIN,-11.6921,130.1854,NT,2024/03/01 01:51:42
"POINT (133.39249163338 -23.7110137649633)","246902",NT_11200,"11200",Brinkley Bluff,CLIFF,LANDFORM,TERRAIN,-23.711,133.3925,NT,2024/03/01 01:51:42
"POINT (131.180191300278 -11.7917138829148)","246903",NT_10375,"10375",Ant Cliff,CLIFF,LANDFORM,TERRAIN,-11.7917,131.1802,NT,2024/03/01 01:51:42
"POINT (134.849991521533 -14.2667138048953)","246904",NT_10773,"10773",Benda Bluff,CLIFF,LANDFORM,TERRAIN,-14.2667,134.85,NT,2024/03/01 01:51:42
"POINT (136.140391649721 -16.116313755532)","246905",NT_11093,"11093",Borroloola Jump Up,CLIFF,LANDFORM,TERRAIN,-16.1163,136.1404,NT,2024/03/01 01:51:42
"POINT (133.927691465225 -13.9745138275562)","246906",NT_11094,"11094",Bortunyu Bluff,CLIFF,LANDFORM,TERRAIN,-13.9745,133.9277,NT,2024/03/01 01:51:42
"POINT (136.75119160966 -13.8330137547943)","246907",NT_10561,"10561",Baird Cliff,CLIFF,LANDFORM,TERRAIN,-13.833,136.7512,NT,2024/03/01 01:51:42
"POINT (134.616691521041 -14.7667138064825)","246908",NT_10239,"10239",Alligator Bluff,CLIFF,LANDFORM,TERRAIN,-14.7667,134.6167,NT,2024/03/01 01:51:42
"POINT (137.641091808975 -17.7950136925646)","246909",NT_11734,"11734",China Wall,CLIFF,LANDFORM,TERRAIN,-17.795,137.6411,NT,2024/03/01 01:51:42
"POINT (133.716991666764 -23.7557137583519)","246910",NT_11422,"11422",Burt Bluff,CLIFF,LANDFORM,TERRAIN,-23.7557,133.717,NT,2024/03/01 01:51:42
"POINT (134.553891518517 -14.8094138075932)","246911",NT_12648,"12648",Elsie Cliffs,CLIFF,LANDFORM,TERRAIN,-14.8094,134.5539,NT,2024/03/01 01:51:42
"POINT (131.250691306328 -12.1384138797076)","246912",NT_12721,"12721",Escape Cliffs,CLIFF,LANDFORM,TERRAIN,-12.1384,131.2507,NT,2024/03/01 01:51:42
"POINT (134.729991532851 -14.9828138021424)","246913",NT_13095,"13095",Gibb Bluff,CLIFF,LANDFORM,TERRAIN,-14.9828,134.73,NT,2024/03/01 01:51:42
"POINT (134.44999149511 -14.0667138157541)","246914",NT_13526,"13526",Herbert Bluff,CLIFF,LANDFORM,TERRAIN,-14.0667,134.45,NT,2024/03/01 01:51:42
"POINT (135.563391496774 -12.0162138045665)","246915",NT_13215,"13215",Ganapay Cliffs,CLIFF,LANDFORM,TERRAIN,-12.0162,135.5634,NT,2024/03/01 01:51:42
"POINT (132.316691527521 -23.800013781959)","246916",NT_13237,"13237",Gosses Bluff,CLIFF,LANDFORM,TERRAIN,-23.8,132.3167,NT,2024/03/01 01:51:42
"POINT (135.767291835426 -22.7070137158915)","246917",NT_13264,"13264",Grant Bluff,CLIFF,LANDFORM,TERRAIN,-22.707,135.7673,NT,2024/03/01 01:51:42
"POINT (130.433291351162 -25.583313788767)","246918",NT_12945,"12945",Foster Cliff,CLIFF,LANDFORM,TERRAIN,-25.5833,130.4333,NT,2024/03/01 01:51:42
"POINT (134.483291512693 -14.7333138097911)","246919",NT_12530,"12530",Eagle Bluff,CLIFF,LANDFORM,TERRAIN,-14.7333,134.4833,NT,2024/03/01 01:51:42
"POINT (134.030291749001 -25.7311137378212)","246920",NT_13874,"13874",Jenkins Bluff,CLIFF,LANDFORM,TERRAIN,-25.7311,134.0303,NT,2024/03/01 01:51:42
"POINT (134.105991502962 -15.2559138139374)","246921",NT_14875,"14875",Mason Bluff,CLIFF,LANDFORM,TERRAIN,-15.2559,134.106,NT,2024/03/01 01:51:42
"POINT (133.966691486002 -14.8500138199619)","246922",NT_14944,"14944",Mc Dougall Bluff,CLIFF,LANDFORM,TERRAIN,-14.85,133.9667,NT,2024/03/01 01:51:42
"POINT (136.582991596094 -13.6865137613349)","246923",NT_14440,"14440",Lewrrumbumanja Cliff,CLIFF,LANDFORM,TERRAIN,-13.6865,136.583,NT,2024/03/01 01:51:42
"POINT (129.436791237562 -23.6641138055696)","246924",NT_14444,"14444",Ligertwood Cliffs,CLIFF,LANDFORM,TERRAIN,-23.6641,129.4368,NT,2024/03/01 01:51:42
"POINT (136.597391596866 -13.6875137608728)","246925",NT_15008,"15008",Menimberrkwe Cliff,CLIFF,LANDFORM,TERRAIN,-13.6875,136.5974,NT,2024/03/01 01:51:42
"POINT (131.949991488502 -23.6500137878812)","246926",NT_15011,"15011",Mereenie Bluff,CLIFF,LANDFORM,TERRAIN,-23.65,131.95,NT,2024/03/01 01:51:42
"POINT (136.151291575819 -13.7473137740474)","246927",NT_15131,"15131",Mirgabangwa Cliffs,CLIFF,LANDFORM,TERRAIN,-13.7473,136.1513,NT,2024/03/01 01:51:42
"POINT (133.049991428972 -14.5833138388366)","246928",NT_14674,"14674",Macdrill Bluff,CLIFF,LANDFORM,TERRAIN,-14.5833,133.05,NT,2024/03/01 01:51:42
"POINT (133.884691480164 -14.7953138220389)","246929",NT_14694,"14694",Maggies Bluff,CLIFF,LANDFORM,TERRAIN,-14.7953,133.8847,NT,2024/03/01 01:51:42
"POINT (134.194891437628 -12.0751138369553)","246930",NT_14762,"14762",Mangrove Bluff,CLIFF,LANDFORM,TERRAIN,-12.0751,134.1949,NT,2024/03/01 01:51:42
"POINT (134.564391516085 -14.6842138083316)","246931",NT_14201,"14201",Knuckey Bluff,CLIFF,LANDFORM,TERRAIN,-14.6842,134.5644,NT,2024/03/01 01:51:42
"POINT (134.561891498968 -13.9781138139217)","246932",NT_14250,"14250",Kunburra Bluff,CLIFF,LANDFORM,TERRAIN,-13.9781,134.5619,NT,2024/03/01 01:51:42
"POINT (135.666391901398 -24.9510137023474)","246933",NT_14854,"14854",Marshall Bluff,CLIFF,LANDFORM,TERRAIN,-24.951,135.6664,NT,2024/03/01 01:51:42
"POINT (133.666691535549 -18.0833138011469)","246934",NT_17761,"17761",Powell Creek Telegraph Station,COMMUNICATION TOWER,COMMUNICATION,UTILITIES,-18.0833,133.6667,NT,2024/03/01 01:51:42
"POINT (133.675291656934 -23.5139137609183)","246935",NT_17910,"17910",Receiving Station,COMMUNICATION TOWER,COMMUNICATION,UTILITIES,-23.5139,133.6753,NT,2024/03/01 01:51:42
"POINT (133.679291657494 -23.5210137607878)","246936",NT_15913,"15913",Mt Everard H F Radio,COMMUNICATION TOWER,COMMUNICATION,UTILITIES,-23.521,133.6793,NT,2024/03/01 01:51:42
"POINT (134.116691588306 -18.9500137854394)","246937",NT_15035,"15035",Microwave Repeater Tower,COMMUNICATION TOWER,COMMUNICATION,UTILITIES,-18.95,134.1167,NT,2024/03/01 01:51:42
"POINT (133.816691552943 -18.3833137959272)","246938",NT_15036,"15036",Microwave Repeater Tower,COMMUNICATION TOWER,COMMUNICATION,UTILITIES,-18.3833,133.8167,NT,2024/03/01 01:51:42
"POINT (133.863091680013 -23.7013137557615)","246939",NT_20323,"20323",Araluen Arts Centre,COMMUNITY CENTRE,COMMUNITY FACILITY,CULTURE,-23.7013,133.8631,NT,2024/03/01 01:51:42
"POINT (136.7730915558 -12.1941137673517)","246940",NT_23232,"23232",Nhulunbuy Scout Hall,COMMUNITY CENTRE,COMMUNITY FACILITY,CULTURE,-12.1941,136.7731,NT,2024/03/01 01:51:42
"POINT (136.786491556091 -12.1849137669948)","246941",NT_23233,"23233",Nhulunbuy Town Hall,COMMUNITY CENTRE,COMMUNITY FACILITY,CULTURE,-12.1849,136.7865,NT,2024/03/01 01:51:42
"POINT (136.78669155603 -12.1828137670054)","246942",NT_23238,"23238",Nhulunbuy Community Neighourhood Centre,COMMUNITY CENTRE,COMMUNITY FACILITY,CULTURE,-12.1828,136.7867,NT,2024/03/01 01:51:42
"POINT (136.773991555684 -12.189413767361)","246943",NT_23239,"23239",Captian Cook Community Centre,COMMUNITY CENTRE,COMMUNITY FACILITY,CULTURE,-12.1894,136.774,NT,2024/03/01 01:51:42
"POINT (136.789791556288 -12.1864137668762)","246944",NT_23246,"23246",Nhulunbuy Senior Citizens Association,COMMUNITY CENTRE,COMMUNITY FACILITY,CULTURE,-12.1864,136.7898,NT,2024/03/01 01:51:42
"POINT (136.788691556342 -12.1895137668865)","246945",NT_23247,"23247",Alcan Sports and Social Club,COMMUNITY CENTRE,COMMUNITY FACILITY,CULTURE,-12.1895,136.7887,NT,2024/03/01 01:51:42
"POINT (133.862491680168 -23.7101137557108)","246946",NT_20329,"20329",Alice Springs Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-23.7101,133.8625,NT,2024/03/01 01:51:42
"POINT (129.386891231912 -23.2755138082763)","246947",NT_23375,"23375",Kintore Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-23.2755,129.3869,NT,2024/03/01 01:51:42
"POINT (131.103991308492 -13.2364138725814)","246948",NT_22991,"22991",Adelaide River Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-13.2364,131.104,NT,2024/03/01 01:51:42
"POINT (134.407591662644 -21.003613763628)","246949",NT_22992,"22992",Ali Curung Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-21.0036,134.4076,NT,2024/03/01 01:51:42
"POINT (137.848791956067 -20.9854136599027)","246950",NT_22993,"22993",Alpurrurulam Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-20.9854,137.8488,NT,2024/03/01 01:51:42
"POINT (136.421391593022 -13.8483137650704)","246951",NT_22995,"22995",Alyangula Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-13.8483,136.4214,NT,2024/03/01 01:51:42
"POINT (134.922791470783 -12.106313820235)","246952",NT_22996,"22996",Milingimbi Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-12.1063,134.9228,NT,2024/03/01 01:51:42
"POINT (131.273991416786 -23.2663137980062)","246953",NT_22997,"22997",Amunturrngu Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-23.2663,131.274,NT,2024/03/01 01:51:42
"POINT (136.46089159936 -13.9801137627914)","246954",NT_22998,"22998",Angurugu Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-13.9801,136.4609,NT,2024/03/01 01:51:42
"POINT (134.576591804608 -25.5808137264404)","246955",NT_22999,"22999",Aputula Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-25.5808,134.5766,NT,2024/03/01 01:51:42
"POINT (134.933091765126 -22.9862137363657)","246956",NT_23001,"23001",Atitjere Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-22.9862,134.9331,NT,2024/03/01 01:51:42
"POINT (132.865491417675 -14.525213842225)","246957",NT_23003,"23003",Barunga Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-14.5252,132.8655,NT,2024/03/01 01:51:42
"POINT (131.030391303313 -13.045813874579)","246958",NT_23004,"23004",Batchelor Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-13.0458,131.0304,NT,2024/03/01 01:51:42
"POINT (130.700291283846 -12.538713880612)","246959",NT_23005,"23005",Belyuen Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-12.5387,130.7003,NT,2024/03/01 01:51:42
"POINT (133.113291432018 -14.5547138380128)","246960",NT_23006,"23006",Beswick Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-14.5547,133.1133,NT,2024/03/01 01:51:42
"POINT (136.195391579202 -13.7827137724519)","246961",NT_23007,"23007",Bickerton Island Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-13.7827,136.1954,NT,2024/03/01 01:51:42
"POINT (136.30519165799 -16.0545137510487)","246962",NT_23008,"23008",Borroloola Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-16.0545,136.3052,NT,2024/03/01 01:51:42
"POINT (130.039791263783 -15.7661138597651)","246963",NT_23009,"23009",Bulla Health Centre,COMMUNITY HEALTH CENTRE,HEALTH,SOCIETY,-15.7661,130.0398,NT,2024/03/01 01:51:42
