,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Aboriginal Origins,IsIndigenous,Traditional Owner Group,Traditional Owner Description,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
11660,VIC,MANSFIELD SHIRE,7211,DELATITE RIVER,REGISTERED,WACO,WATERCOURSE,145.8882125,-37.1521645,14162,,,FALSE,,,,,,(watercourses): (1) Fraser Block: creek or gully; rises near Haines Saddle; runs into the south-west end of Coller Bay. (2) See Delatite River.,,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.8882125 -37.1521645)
11661,VIC,MANSFIELD SHIRE,7211,DELATITE RIVER,REGISTERED,WACO,WATERCOURSE,145.8882125,-37.1521645,14162,,,FALSE,,,,,,"Rises at Howqua Gap* (east of Mount Buller); the lower part was originally a tributary of the Goulburn River, but is now flooded to form the Delatite Arm of Lake Eildon. Near Mansfield it was occasionally called the Mansfield River. Most accounts say that Europeans at first called it the Devils' River, and there are at least three theories about this, involving members of George Watson and Alexander McLean Hunter's pastoral company: John Hunter and Hunter Campbell watching a corroboree (Gillison and, in part, Saxton), or Archibald Jamieson being awoken by a dog, or Andrew Ewan's fear of the Aborigines (Noble). However, Delatite appears to be the first name in print. It appears as a river name on Thomas Ham's Map of Australia Felix in 1847, and is listed by Wells in 1848 (without mention of Devils' River); but Devils' River persisted until the 1880s. It still occurs in Devils' Cove, Devils' River (creek) and Devils' River Hill (Mount Maintongoon). The river was named or renamed apparently after the pastoral run (see Delatite). The Yowung-illam-balluk band of the Taungurong probably called the river the Wappang. Brough Smyth (1976, 2: 196) also lists Callathera as a native name for the Devil's River (Woiworung galada means river), and Clark & Heydon (D, M) record Kalylatherer, Kay-lath-er-rer, Pappang (papa = mother) and Wapping, mother. See also Jerusalem Creek, South Blue Range and Wappan.",,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.8882125 -37.1521645)
11662,VIC,MANSFIELD SHIRE,7211,DELATITE RIVER,REGISTERED,WACO,WATERCOURSE,145.8882125,-37.1521645,14162,,,FALSE,,,,,,"Traditional Name: Pappang Explanation: mother Discussion on Current Name: Robinson jnl, 27/11/1842,  Blake Papers 2000.",Daungwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (145.8882125 -37.1521645)
11663,VIC,MANSFIELD SHIRE,7211,DELATITE RIVER,REGISTERED,WACO,WATERCOURSE,145.8882125,-37.1521645,14162,,,FALSE,,,,,,"Traditional Name: Kalylatherer Explanation: N/A Discussion on Current Name: Robinson jnl, 1/6/1840,  Nicholson 1999.",Daungwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (145.8882125 -37.1521645)
11664,VIC,MANSFIELD SHIRE,7211,DELATITE RIVER,REGISTERED,WACO,WATERCOURSE,145.8882125,-37.1521645,14162,,,FALSE,,,,,,Named by John Hunter after seeing a corroboree upon its bank the night he camped there.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.8882125 -37.1521645)
11665,VIC,MOUNT BULLER ALPINE RESORT (UNINCORPORATED),7212,DELATITE RIVER WALK,REGISTERED,WLTR,WALKING TRACK,146.438478,-37.11624,14163,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.438478 -37.11624)
11666,VIC,BENALLA RURAL CITY,7213,DELATITE SHIRE,HISTORICAL,LGA,LOCAL GOVERNMENT AREA,146,-36.55,30448,No Gender,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146 -36.55)
11667,VIC,MANSFIELD SHIRE,7214,DELATITE WINERY,REGISTERED,WINE,WINERY,146.1651447,-37.0884591,30514,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.1651447 -37.0884591)
11668,VIC,LATROBE CITY,100949,DELBURN,REGISTERED,LOCB,LOCALITY,146.2646826,-38.3271376,100935,,,FALSE,,,1998-07-23,"G29, p.1987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.2646826 -38.3271376)
11669,VIC,BAW BAW SHIRE,100948,DELBURN,REGISTERED,LOCB,LOCALITY,146.2279421,-38.3168594,100934,,,FALSE,,,1999-06-24,"G25, p.1480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.2279421 -38.3168594)
11670,VIC,SOUTH GIPPSLAND SHIRE,100950,DELBURN,REGISTERED,LOCB,LOCALITY,146.2184455,-38.341819,100936,,,FALSE,,,1999-03-18,"G11, p.674",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.2184455 -38.341819)
11671,VIC,CENTRAL GOLDFIELDS SHIRE,120652,DELEDIO RECREATION RESERVE,REGISTERED,PARK,PARK,143.7321999,-36.8530916,120191,Man,,FALSE,,,,,,"According to the shire, as far back as 1936 Mr. Delidio was untiring in his efforts in keeping the playing oval in good condition for the towns sporting events. ",,,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Office of Geographic Names,,POINT (143.7321999 -36.8530916)
11672,VIC,EAST GIPPSLAND SHIRE,7217,DELEGATE RIVER,HISTORICAL,NBHD,NEIGHBOURHOOD,148.8006998,-37.0579038,14165,,,FALSE,,,,,,"Traditional Name: Mugan Explanation: N/A Discussion on Current Name: Valley in the Delegate Ri district,  Hercus 1986: 247.",Maap,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (148.8006998 -37.0579038)
11673,VIC,EAST GIPPSLAND SHIRE,7218,DELEGATE RIVER,REGISTERED,WACO,WATERCOURSE,149.0326056,-36.9257921,14166,,,FALSE,,,,,,"Traditional Name: Mugan Explanation: N/A Discussion on Current Name: Valley in the Delegate Ri district,  Hercus 1986: 247.",Maap,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (149.0326056 -36.9257921)
11674,VIC,EAST GIPPSLAND SHIRE,103804,DELEGATE RIVER,REGISTERED,LOCB,LOCALITY,148.7769498,-37.1383204,103645,,,FALSE,,,2010-01-07,"G1, p22",,"Traditional Name: Mugan Explanation: N/A Discussion on Current Name: Valley in the Delegate Ri district,  Hercus 1986: 247.",Maap,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (148.7769498 -37.1383204)
11675,VIC,EAST GIPPSLAND SHIRE,7219,DELEGATE RIVER EAST BRANCH,REGISTERED,WACO,WATERCOURSE,148.8496159,-37.2528721,14167,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.8496159 -37.2528721)
11676,VIC,EAST GIPPSLAND SHIRE,7220,DELEGATE RIVER FIRE STATION,HISTORICAL,FIST,FIRE STATION,148.8046167,-37.0575167,14168,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.8046167 -37.0575167)
11677,VIC,EAST GIPPSLAND SHIRE,7221,DELEGATE RIVER WEST BRANCH,REGISTERED,WACO,WATERCOURSE,148.8247612,-37.2712377,14169,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.8247612 -37.2712377)
11678,VIC,EAST GIPPSLAND SHIRE,32185,DELEGETE HILL,HISTORICAL,MOUN,MOUNTAIN,148.8975732,-37.1123554,14170,,,FALSE,,,,,,"Traditional Name: Delegete Explanation: N/A Discussion on Current Name: mountain, Ri,  Blake 1977: 184.",Maap,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (148.8975732 -37.1123554)
11679,VIC,EAST GIPPSLAND SHIRE,32182,DELEGETE RIVER,HISTORICAL,WACO,WATERCOURSE,149.0326056,-36.9257921,14166,,,FALSE,,,,,,"Traditional Name: Mugan Explanation: N/A Discussion on Current Name: Valley in the Delegate Ri district,  Hercus 1986: 247.",Maap,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (149.0326056 -36.9257921)
11680,VIC,EAST GIPPSLAND SHIRE,32183,DELEGETE RIVER EAST BRANCH,HISTORICAL,WACO,WATERCOURSE,148.8496159,-37.2528721,14167,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.8496159 -37.2528721)
11681,VIC,EAST GIPPSLAND SHIRE,32184,DELEGETE RIVER WEST BRANCH,HISTORICAL,WACO,WATERCOURSE,148.8247612,-37.2712377,14169,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.8247612 -37.2712377)
11682,VIC,EAST GIPPSLAND SHIRE,32555,DELEGETE STATION CREEK,HISTORICAL,WACO,WATERCOURSE,148.8760834,-37.0871276,17234,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.8760834 -37.0871276)
11683,VIC,MORNINGTON PENINSULA SHIRE,121650,DELEPAN DRIVE RESERVE,REGISTERED,PARK,PARK,145.1850824,-38.2561865,121046,,,FALSE,,,,Sourced from Vicmap Oct 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1850824 -38.2561865)
11684,VIC,STRATHBOGIE SHIRE,7222,DELLA ISLAND,HISTORICAL,ISLA,ISLAND,145.1405528,-36.7786833,14171,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1405528 -36.7786833)
11685,VIC,CENTRAL GOLDFIELDS SHIRE,7223,DELLAR DAM,REGISTERED,DAM,DAM,143.6763295,-37.0974915,2285,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.6763295 -37.0974915)
11686,VIC,MITCHELL SHIRE,7224,DELLAR HILL,REGISTERED,HILL,HILL,144.8698334,-36.9643303,14172,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.8698334 -36.9643303)
11687,VIC,MITCHELL SHIRE,32186,DELLARS HILL,HISTORICAL,HILL,HILL,144.8698334,-36.9643303,14172,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.8698334 -36.9643303)
11688,VIC,NORTHERN GRAMPIANS SHIRE,7225,DELLEYS DELL,REGISTERED,PARK,PARK,142.5073675,-37.1829034,2286,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.5073675 -37.1829034)
11689,VIC,EAST GIPPSLAND SHIRE,7227,DELLICKNORA,REGISTERED,PRSH,PARISH OR HUNDRED,148.8090332,-37.25874,14174,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.8090332 -37.25874)
11690,VIC,EAST GIPPSLAND SHIRE,7226,DELLICKNORA,REGISTERED,NBHD,NEIGHBOURHOOD,148.6848665,-37.1065149,14173,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.6848665 -37.1065149)
11691,VIC,EAST GIPPSLAND SHIRE,7228,DELLICKNORA CREEK,REGISTERED,WACO,WATERCOURSE,148.6896736,-37.0867439,14175,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.6896736 -37.0867439)
11692,VIC,WELLINGTON SHIRE,7229,DELRAY BEACH,REGISTERED,BEAC,BEACH,147.3700254,-38.2371456,14176,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.3700254 -38.2371456)
11693,VIC,ALPINE SHIRE,7230,DELS PLAIN,REGISTERED,PLAI,PLAIN,146.7805592,-36.6906393,14177,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.7805592 -36.6906393)
11694,VIC,WELLINGTON SHIRE,7231,DELTA BRIDGE,REGISTERED,ROBR,ROAD BRIDGE,146.9486236,-37.6797051,14178,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.9486236 -37.6797051)
11695,VIC,UNINCORPORATED,7232,DELTA REEF,REGISTERED,REMA,REEF (MARINE),142.0094243,-38.4175874,2287,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.0094243 -38.4175874)
11696,VIC,BANYULE CITY,116786,DELTA ROAD PRESCHOOL,RECORDED,EAED,EARLY EDUCATION,145.0920189,-37.7169988,116541,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0920189 -37.7169988)
11697,VIC,NILLUMBIK SHIRE,7233,DELVIN PARK,REGISTERED,PARK,PARK,145.2576448,-37.5545702,14180,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.2576448 -37.5545702)
11698,VIC,EAST GIPPSLAND SHIRE,7234,DELVINE,REGISTERED,NBHD,NEIGHBOURHOOD,147.3618111,-37.8956814,14181,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.3618111 -37.8956814)
11699,VIC,MOUNT ALEXANDER SHIRE,7235,DEMO TRACK,REGISTERED,WLTR,WALKING TRACK,144.0926451,-37.0945701,14182,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.0926451 -37.0945701)
11700,VIC,SURF COAST SHIRE,7236,DEMONS BLUFF,REGISTERED,CLIF,CLIFF,144.2173671,-38.3995701,14183,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.2173671 -38.3995701)
11701,VIC,MANSFIELD SHIRE,7237,DEMPSEY,REGISTERED,MIOC,MINE (OPEN CUT),146.1831572,-37.4755369,14184,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.1831572 -37.4755369)
11702,VIC,LATROBE CITY,104345,DEMPSTER FALLS,RECORDED,WAFA,WATERFALL,146.3667614,-38.4585055,104176,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.3667614 -38.4585055)
11703,VIC,BRIMBANK CITY,7238,DEMPSTER PARK,REGISTERED,PARK,PARK,144.837808,-37.7752089,14185,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.837808 -37.7752089)
11704,VIC,COLAC OTWAY SHIRE,7239,DEN CREEK,REGISTERED,WACO,WATERCOURSE,143.7676272,-38.4692229,2288,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.7676272 -38.4692229)
11705,VIC,SOUTHERN GRAMPIANS SHIRE,7240,DEN HILLS CREEK,REGISTERED,WACO,WATERCOURSE,141.6310322,-37.55907,2289,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.6310322 -37.55907)
11706,VIC,EAST GIPPSLAND SHIRE,104335,DEN OF NARGUN,RECORDED,WAFA,WATERFALL,147.3562515,-37.7017292,104166,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.3562515 -37.7017292)
11707,VIC,EAST GIPPSLAND SHIRE,7241,DEN OF NARGUN,REGISTERED,CAVE,CAVE,147.3560931,-37.701947,14186,,,FALSE,,,,,,Traditional Name: Ngrung-a-narguna Explanation: home of the stone devil Discussion on Current Name: Croll n.d.: 81.,Krauatungalung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (147.3560931 -37.701947)
11708,VIC,EAST GIPPSLAND SHIRE,7242,DEN OF NARGUN PICNIC GROUND,REGISTERED,PARK,PARK,147.3606999,-37.7023481,14187,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.3606999 -37.7023481)
11709,VIC,MURRINDINDI SHIRE,7243,DENBY KNOB,REGISTERED,HILL,HILL,145.5627434,-37.5504131,14188,,,FALSE,,,,,,"(845 m alt.), Black Range State Forest: east of the Murrindindi River. Probably from a surname, itself derived from place-names in Derbyshire or Yorskhire. Old English Denaby, Denebi or Denegebi, from Old Norse Danebýr, settlement of Danes.",,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.5627434 -37.5504131)
11710,VIC,MURRINDINDI SHIRE,32188,DENBYS KNOB,HISTORICAL,HILL,HILL,145.5627434,-37.5504131,14188,,,FALSE,,,,,,"(845 m alt.), Black Range State Forest: east of the Murrindindi River. Probably from a surname, itself derived from place-names in Derbyshire or Yorskhire. Old English Denaby, Denebi or Denegebi, from Old Norse Danebýr, settlement of Danes.",,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.5627434 -37.5504131)
11711,VIC,BANYULE CITY,60116,DENDARYL RESERVE,REGISTERED,PARK,PARK,145.0786905,-37.7007159,60101,No Gender,,FALSE,,,2006-03-09,"G10, page 516",,Named after the road the reserve abuts. A long standing name that was formally endorsed by Council.,,,,9,3,2006,Council,,,,,,,,16-17,,,,,,,,,,,,,,,,,,,Banyule City Council,Yes,Ordinary Meeting,,,POINT (145.0786905 -37.7007159)
11712,VIC,BAYSIDE CITY,7244,DENDY PARK,REGISTERED,PARK,PARK,145.0233832,-37.9255534,14189,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0233832 -37.9255534)
11713,VIC,ARARAT RURAL CITY,7246,DENICULL CREEK,REGISTERED,WACO,WATERCOURSE,142.8933071,-37.3279449,2291,,Aboriginal Name,TRUE,,,,,,Traditional Name: Deenigul Explanation: gal = dog Discussion on Current Name: Smyth [1869] 1979: 222.,Djabwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (142.8933071 -37.3279449)
11714,VIC,ARARAT RURAL CITY,100951,DENICULL CREEK,REGISTERED,LOCB,LOCALITY,142.9297518,-37.339168,100937,,,FALSE,,,1998-07-23,"G29, p.1988",,Traditional Name: Deenigul Explanation: gal = dog Discussion on Current Name: Smyth [1869] 1979: 222.,Djabwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (142.9297518 -37.339168)
11715,VIC,WELLINGTON SHIRE,33484,DENIS CREEK,HISTORICAL,WACO,WATERCOURSE,147.2160674,-37.397135,25850,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.2160674 -37.397135)
11716,VIC,WELLINGTON SHIRE,7249,DENISON,ARCHIVED,TEEX,TELEPHONE EXCHANGE,146.8418112,-38.0315148,14192,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.8418112 -38.0315148)
11717,VIC,WELLINGTON SHIRE,100952,DENISON,REGISTERED,LOCB,LOCALITY,146.8574959,-38.0307379,100938,,,FALSE,,,2007-11-15,"G46, page 2638",,"Sir William Denison, Governor of New South Wales and Tasmania.",,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.8574959 -38.0307379)
11718,VIC,WELLINGTON SHIRE,7248,DENISON,REGISTERED,PRSH,PARISH OR HUNDRED,146.8620889,-38.0701259,14191,,,FALSE,,,,,,"Named after Sir William Denison, Governor of Van Diemen's Land 1847-55 and then Governor of NSW 1855-61.",Not recorded,,,,,,Book,"Blake, Les",Place Names of Victoria,,,1977,Rigby,Melbourne,81,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.8620889 -38.0701259)
11719,VIC,WELLINGTON SHIRE,123626,DENISON RECREATION RESERVE,REGISTERED,PARK,PARK,146.8775938,-38.0230672,122957,,,FALSE,,,2018-05-24,G21 Page 1117,,Named after the locality in which the feature is located.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wellington Shire,,,,,POINT (146.8775938 -38.0230672)
11720,VIC,WELLINGTON SHIRE,7250,DENMANS POINT,REGISTERED,POIN,POINT,146.7161048,-38.6606348,14194,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.7161048 -38.6606348)
11721,VIC,LODDON SHIRE,7251,DENMARK GULLY,REGISTERED,WACO,WATERCOURSE,143.6759785,-36.6792923,2292,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.6759785 -36.6792923)
11722,VIC,UNINCORPORATED,7252,DENNE BIGHT,REGISTERED,BAY,BAY,145.2969802,-38.4836891,14196,,,FALSE,,,,,,Named after an early settler.,,,,,,,Website,Eric Bird,,12,10,2006,,,,,,,,,,,Beaumaris Conservation Society Inc,Place Names on the Coast of Victoria,Beaumaris Conservation Society Inc,http://www.bcs.asn.au/vic_coast.pdf,,,,,,,,,,,,,POINT (145.2969802 -38.4836891)
11723,VIC,MURRINDINDI SHIRE,7253,DENNET CREEK,REGISTERED,WACO,WATERCOURSE,145.3017445,-37.343777,14197,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.3017445 -37.343777)
11724,VIC,ARARAT RURAL CITY,34083,DENNICUL,HISTORICAL,WACO,WATERCOURSE,142.8933071,-37.3279449,2291,,Aboriginal Name,TRUE,,,,,,Traditional Name: Deenigul Explanation: gal = dog Discussion on Current Name: Smyth [1869] 1979: 222.,Djabwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (142.8933071 -37.3279449)
11725,VIC,EAST GIPPSLAND SHIRE,7254,DENNIKER CREEK,REGISTERED,WACO,WATERCOURSE,148.5575495,-37.5668975,14198,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.5575495 -37.5668975)
11726,VIC,EAST GIPPSLAND SHIRE,7255,DENNIKERS CREEK,REGISTERED,WACO,WATERCOURSE,148.5523665,-37.5656815,14199,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.5523665 -37.5656815)
11727,VIC,EAST GIPPSLAND SHIRE,32189,DENNIKERS CREEK,HISTORICAL,WACO,WATERCOURSE,148.5575495,-37.5668975,14198,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.5575495 -37.5668975)
11728,VIC,MOYNE SHIRE,100953,DENNINGTON,REGISTERED,LOCB,LOCALITY,142.4198022,-38.3576486,100939,,,FALSE,,,1999-01-07,"G1, p.24",,"Traditional Name: Thalayn-ngoong Explanation: tongue-our Discussion on Current Name: High ground below Dennington Bridge,  Dawson 1881: lxxxii.",Dhauwurdwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (142.4198022 -38.3576486)
11729,VIC,WARRNAMBOOL CITY,100954,DENNINGTON,REGISTERED,LOCB,LOCALITY,142.4410091,-38.3525758,100940,,,FALSE,,,1999-09-24,"G38, p.2465 &amp; 2466",,"Traditional Name: Thalayn-ngoong Explanation: tongue-our Discussion on Current Name: High ground below Dennington Bridge,  Dawson 1881: lxxxii.",Dhauwurdwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (142.4410091 -38.3525758)
11730,VIC,WARRNAMBOOL CITY,7257,DENNINGTON,REGISTERED,RAST,RAIL STATION,142.452167,-38.361107,2294,,,FALSE,,,,,,"'Named after the place in Suffolk, England.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,41,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.452167 -38.361107)
11731,VIC,MOYNE SHIRE,100953,DENNINGTON,REGISTERED,LOCB,LOCALITY,142.4198022,-38.3576486,100939,,,FALSE,,,1999-01-07,"G1, p.24",,"'Named after the place in Suffolk, England.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,41,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4198022 -38.3576486)
