,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
1864,VIC,WARRNAMBOOL CITY,120224,EWENCES ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.5622355,-38.3792121,119795,,,,,"Rev. James Ewence (1816-1901), born Amesbury, Wilstshire, England and his wife Margaret (1831-1908) (nee Rogers), born Bronsgrove, Worcestershire, England emigrated from England in 1863 initially living at Castlemaine. James Ewence was the first resident Baptist pastor in Warrnambool arriving here about 1865 and living in Warrnambool for the rest of his life. Old maps show him owning land on the south and east of Dry Lake Road - either side of Ewences Road.

Son Richard Ewence (1873-1956) farmed at Allansford and another son Robert Ewence (1870-1945) farmed at Wangoom.

The Shire of Warrnambool named the road in 1976.",,,,,,1976.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool Shire,Yes,,,,POINT (142.5622355 -38.3792121)
1865,VIC,WARRNAMBOOL CITY,120224,EWENCES ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.5622355,-38.3792121,119795,,,,,"Rev. James Ewence (c.1817-1901) and his family emigrated from England in 1863. James Ewence was the first resident Baptist pastor in Warrnambool arriving about 1867 and living in Warrnambool for the rest of his life. Old maps show him owning land on the south and east of Dry Lake Road - either side of Ewences Road.

Son Richard Ewence (1873-1956) farmed at Allansford and another son Robert Ewence (1870-1945) farmed at Wangoom.",,,,,,1976.0,Council,,,,,,,,"Gazetted p. 3476, 1976",,,,,,,,,,,,,,,,,,,Warrnambool,Yes,Meeting held on 10 Nov 1976,,,POINT (142.5622355 -38.3792121)
1866,VIC,WARRNAMBOOL CITY,120224,EWENCES ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.5622355,-38.3792121,119795,,,,,"Rev. James Ewence (c.1817-1901) and his family emigrated from England in 1863. James Ewence was the first resident Baptist pastor in Warrnambool arriving here about 1867 and living in Warrnambool for the rest of his life. Old maps show him owning land on the south and east of Dry Lake Road - either side of Ewences Road.

Son Richard Ewence (1873-1956) farmed at Allansford and another son Robert Ewence (1870-1945) farmed at Wangoom.

The Shire of Warrnambool named the road in 1976.",,,,,,1976.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool Shire,Yes,,,,POINT (142.5622355 -38.3792121)
1867,VIC,WARRNAMBOOL CITY,121183,EXAMINER CRESCENT,REGISTERED,RNO,ROAD NAME ORIGIN,142.4625425,-38.3633598,120659,,,,,"The Warrnambool Examiner was first published 1851 as a weekly paper. 
",,,,25.0,2.0,1970.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4625425 -38.3633598)
1868,VIC,WANGARATTA RURAL CITY,123996,EXCELSIOR TRACK,REGISTERED,RNO,ROAD NAME ORIGIN,146.5455081,-36.27521,123293,,,,,This track leads off Old Coach Road into the old Excelsior Mine site. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.5455081 -36.27521)
1869,VIC,MELBOURNE CITY,120167,EXHIBITION STREET,REGISTERED,RNO,ROAD NAME ORIGIN,144.9687491,-37.8081452,119740,,,,,"Originally called Stephen Street, after Sir James Stephen, Colonial Office Under-Secretary 1836-47, the street name was changed for the 1880 Great Exhibition.",,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.9687491 -37.8081452)
1870,VIC,CARDINIA SHIRE,126246,EXLEY CLOSE,REGISTERED,RNO,ROAD NAME ORIGIN,145.4551127,-37.9236094,125415,,,,,After a lady by the name Nellie Exley. It is thought that a garden had been developed in the 19th century by her and she was considered a pioneer in the Emerald area. A tree within the garden was propagated and planted by Nellie which later was classified by the Nation Trust of Australia.,,,,,,2011.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinia Shire,,,,,POINT (145.4551127 -37.9236094)
1871,VIC,MELBOURNE CITY,120045,EXPLORATION LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9682464,-37.8089821,119633,,,,,Little Lonsdale Street's Exploration Hotel was possibly named for the doomed Burke and Wills Expedition 1860-1861,,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.9682464 -37.8089821)
1872,VIC,WHITEHORSE CITY,128212,EYRE STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.0993663,-37.8498011,127363,,,,,"Formerly Edward Street but changed to Eyre Street due to a duplicate street name in the municipality. Named after Edward Eyre, an explorer of Australia.",,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",33,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0993663 -37.8498011)
1873,VIC,WARRNAMBOOL CITY,121184,FACTORY ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.6271252,-38.3994452,120660,,,,,Named due to its proximity to the factory area of Allansford.,,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,35,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.6271252 -38.3994452)
1874,VIC,STONNINGTON CITY,125101,FAIRBAIRN ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,145.0083954,-37.8468626,124340,,,,,Previously known as Cunningham Place; changed 9 December 1907. ,,,,,,,Council,,,,,,,,4,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (145.0083954 -37.8468626)
1875,VIC,BALLARAT CITY,129727,FAIRBAIRN STREET,REGISTERED,RNO,ROAD NAME ORIGIN,143.7858211,-37.5177824,128718,,,,,Named after Wing Commander Charles Osborne Fairbairn; Charles served as a fighter pilot in the Royal Flying Corps in WW1 and afterwards in the RAF where he was awarded the &#39;Air Force Cross&#39;. He served as the Commanding Officer of No 1 Wireless Air Gunners School and transferred to the Royal Australian Air Force Reserve of Officers in 1944. He was responsible for the training schools&#39; daily operations and the welfare of trainees as well as fostering positive relationships between the Base and the Ballarat community.,,,Yes,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Ballarat City Council,,,,,POINT (143.7858211 -37.5177824)
1876,VIC,WARRNAMBOOL CITY,121185,FAIRFAX AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,142.4633079,-38.3638101,120661,,,,,"Named after William Fairfax (1828-1881). Born in Warwick, England, he came to Australia about 1837, moved to Warrnambool in 1867 and with Henry Laurie founded the ""Warrnambool Examiner"". In 1872 Fairfax & Laurie founded the ""Warrnambool Standard"". Fairfax moved to Sydney in 1877 where he died in 1881. His uncle John Fairfax founded the Sydney Morning Herald which has today become Fairfax Media. Ironically, Fairfax Media bought the Warrnambool Standard in 1983.

Warrnambool previously had a Fairfax Road which was at the north boundary of the Warrnambol Racecourse. Warrnambool Council named Fairfax Road at it meeting held on 2nd Aug 1872.",,,,25.0,2.0,1970.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4633079 -38.3638101)
1877,VIC,YARRA CITY,123522,FAIRFIELD ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,145.0198414,-37.7786502,122865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0198414 -37.7786502)
1878,VIC,WARRNAMBOOL CITY,121188,FAIRMONT AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,142.5012224,-38.3936346,120664,,,,,"This was the name of the family home of Warrnambool Auctioneer, Mr. Harry Eldred Greening (1889-1979).

Fairmont Avenue is part of the Fred Gill Estate.",,,,31.0,3.0,1965.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.5012224 -38.3936346)
1879,VIC,WARRNAMBOOL CITY,121189,FAIRWAY CRESCENT,REGISTERED,RNO,ROAD NAME ORIGIN,142.4654389,-38.3861526,120665,,,,,Named for its proximity to the Warrnambool golf links by the developer Mr. Les Ludeman.,,,,8.0,9.0,1970.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4654389 -38.3861526)
1880,VIC,PYRENEES SHIRE,126647,FAIRWAY LANE,REGISTERED,RNO,ROAD NAME ORIGIN,143.5533918,-37.603111,125806,,,,,"Suggested by Norman Davies, Secretary of the Snake Valley Golf Club.",,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenees Shire,,,,,POINT (143.5533918 -37.603111)
1881,VIC,BASS COAST SHIRE,127443,FAIRWAY MEWS,REGISTERED,RNO,ROAD NAME ORIGIN,145.2560636,-38.4574251,126604,,,,,Location / Landscape Theme.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.2560636 -38.4574251)
1882,VIC,MILDURA RURAL CITY,125781,FAIRY DELL RIDGE,REGISTERED,RNO,ROAD NAME ORIGIN,142.3114324,-35.0685693,124977,,,,,Named after the area known as Fairy Dell.,,,,29.0,11.0,2018.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNV,,POINT (142.3114324 -35.0685693)
1883,VIC,WARRNAMBOOL CITY,121190,FAIRY STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.4816367,-38.3781204,120666,,,,,"Named by William Pickering in 1846, after Captain James Wishart's ship ""The Fairy"" which sought shelter from a storm at Port Fairy on 25 April 1828.",,,,,,1846.0,Book,Warrnambool & District Historical Sociery Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Sociery Inc.,Warrnambool,35,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4816367 -38.3781204)
1884,VIC,BASS COAST SHIRE,127246,FAIRYWREN CLOSE,REGISTERED,RNO,ROAD NAME ORIGIN,145.5824235,-38.6037253,126406,,,,,Flora / Fauna.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.5824235 -38.6037253)
1885,VIC,GREATER GEELONG CITY,126788,FAITH CLOSE,REGISTERED,RNO,ROAD NAME ORIGIN,144.3504167,-38.0875415,125947,,,,,Draw on values the project is aiming to deliver.,,,,,,2016.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater Geelong City,,,,,POINT (144.3504167 -38.0875415)
1886,VIC,BALLARAT CITY,126805,FAITH LANE,REGISTERED,RNO,ROAD NAME ORIGIN,143.867384,-37.5643519,125964,,,,,There are several nearby institutions of faith.,,,,,,2016.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Ballarat City,,,,,POINT (143.867384 -37.5643519)
1887,VIC,WHITTLESEA CITY,127951,FAITHFUL WAY,REGISTERED,RNO,ROAD NAME ORIGIN,145.1208421,-37.582112,127107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1208421 -37.582112)
1888,VIC,WANGARATTA RURAL CITY,123997,FAITHFULL STREET,REGISTERED,RNO,ROAD NAME ORIGIN,146.3286536,-36.3539671,123294,,,,,"Named after George Faithfull, first settler in this district. He firstly lived at Bontharambo, and then sold it to Rev Joseph Docker. He moved to Oxley Plains, where he built a home called Wangaratta on Bright Street.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3286536 -36.3539671)
1889,VIC,WARRNAMBOOL CITY,121193,FALA PARK ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.4969441,-38.3415443,120669,,,,,"James Peter (c.1797-1856) and his wife Elizabeth Peter (c.1796-1859), came from the village of Fala in Scotland to Australia in 1844. The family settled on 338 acres of land fronting the Merri River between Warrnambool and Woodford, calling their property ""Fala Park"".",,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,35,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4969441 -38.3415443)
1890,VIC,WANGARATTA RURAL CITY,123998,FALCONER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,146.519761,-36.310031,123295,,,,,"Previously known as Kerford Street. During the 1900s, Hugh Falconer was the manager of the Cocks Pioneer Electric Gold and Tin Sluicing Company, and his sons Ronald, Charles, Hugh and William also worked for the company. Hugh was born in Scotland 1863, as one of seven children. John Falconer and Alexander Falconer were found drowned in 1904. Hugh moved to Melbourne in 1929, and died in 1936. ",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.519761 -36.310031)
1891,VIC,SOUTH GIPPSLAND SHIRE,122487,FALCONER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.8276073,-38.4327417,121862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.8276073 -38.4327417)
1892,VIC,WHITEHORSE CITY,128648,FANKHAUSER DRIVE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1780806,-37.853799,127786,,,,,"After Fankhauser family, prominent orchardists",,,,,,,Website,Whitehorse Historical Society Inc.,,20.0,12.0,2022.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1780806 -37.853799)
1893,VIC,BASS COAST SHIRE,127247,FANTAIL PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,145.5843982,-38.6035318,126407,,,,,Flora / Fauna.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.5843982 -38.6035318)
1894,VIC,WHITEHORSE CITY,128349,FARLEIGH AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1208539,-37.8454281,127498,,,,,Named after a village near London.,,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",47,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1208539 -37.8454281)
1895,VIC,GREATER BENDIGO CITY,126035,FARLEY ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.6962154,-36.8909579,125204,,,,,"In recognition of the Farley Family, who have been prominent in the Heathcote district community over several generations with involvement in the Shire of Mclvor Council, Heathcote Waterworks, Heathcote Racing Club, Agricultural and Hospital Societies. The family also owned and operated several prominent Heathcote businesses during the early 1900s, including the Union Hotel and Farley&#39;s Stores. ",,,,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Greater Bendigo,,,,,POINT (144.6962154 -36.8909579)
1896,VIC,MACEDON RANGES SHIRE,126607,FARMER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.5103395,-37.302046,125766,,,,,Early landowners of the area.,,,,,,2016.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Macedon Ranges Shire,,,,,POINT (144.5103395 -37.302046)
1897,VIC,BALLARAT CITY,126557,FARMERS LANE,REGISTERED,RNO,ROAD NAME ORIGIN,143.8596381,-37.4886963,125717,,,,,The name links well to the nearby farming areas.,,,,,,2014.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Ballarat City,,,,,POINT (143.8596381 -37.4886963)
1898,VIC,KINGSTON CITY,125021,FARMHOUSE LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1123895,-38.0392865,124260,,,,,Robert Vincent's farm house and outbuildings were located on and in the vicinity of the existing laneway.  Robert Vincent was recognised for his involvement in the early development of the area by the naming of nearby Vincent Street in the subdivision of his farm. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Kingston City Council,,,,,POINT (145.1123895 -38.0392865)
1899,VIC,MOONEE VALLEY CITY,124342,FARNCOMB STREET,REGISTERED,RNO,ROAD NAME ORIGIN,144.9206775,-37.78235,123639,,,,,"Named after Rear Admiral Harold Farncomb.

Born on 28 November 1899 in North Sydney, he enlisted in the Royal Australian Navy on 31 December 1912 as part of the first intake to the Royal Australian Naval College. In 1917 he was appointed midshipman and was sent to Britain for training with the Royal Navy. He graduated from the Royal Navy Staff College in 1924, and was promoted to commander in 1932. In 1933 he joined HMAS Australia as executive officer. He was attached to the Admiralty's Naval Intelligence Division in 1935. He was promoted captain commanding HMAS Yarra in 1937, Commander of HMAS Perth in 1939, and Commander of HMAS Australia in 1941. 

From 1942, he fought in the War in the Pacific at the Battle of the Coral Sea and the landings at Cape Gloucester, New Britain. In 1944 he was posted to the UK to take command of the HMS Attacker, which participated in the landings in southern France and the liberation of the Aegean. In October 1944 Farncomb flew from the Mediterranean to Manus Island and, on 9 December, assumed command of the Australian Squadron as Commodore First Class. The invasion of Luzon, Philippines, was imminent. HMA Ships Australia, Shropshire, Warramunga (I) and Arunta (I) - under Farncomb in Australia - were to be part of Vice Admiral JB Oldendorf's Bombardment and Fire Support Group of the US Seventh Fleet. Off Luzon and in the Lingayen Gulf, between 5 and 9 January 1945 Australia was successively hit by five kamikaze aircraft. Casualties and damage were severe, but the ship completed her scheduled firings before withdrawing for repairs. Oldendorf described her performance as inspirational. Although Farncomb was wounded, he remained on duty. For his service in the Philippines he was appointed a Companion of the Order of the Bath (CB) and also awarded the US Navy Cross. On 22 January he hoisted his broad pendant in Shropshire and next month witnessed the bombardment and occupation of Corregidor Island. In May, June and July the Australian Squadron supported landings at Wewak, New Guinea, and at Labuan Island and Balikpapan, Borneo. Farncomb was relieved by Collins on 22 July in Manila and flew to Sydney. Following a short period (August to September 1945) as flag officer-in-charge, New South Wales, Farncomb became Commodore Superintendent of Training at Flinders Naval Depot, Westernport, Victoria. Next year he was appointed a Commander of the US Legion of Merit for his services with the Seventh Fleet in 1944-45. He went back to sea in November 1946, initially as Commodore Commanding, then as Flag Officer Commanding HMA Squadron (Fleet). On 8 January 1947 he was promoted Rear Admiral. He ensured that the fleet met its commitments in the post war period which saw reductions in personnel and ships. He relinquished command of the fleet in late 1949 and was appointed as the Head of the Australian Joint Service Staff, and Naval Attache, at the Australian Embassy in Washington, DC.

Farncomb was transferred to the Retired List of Officers on 7 April 1951. He learned Latin to enable him to study for the Barristers' Admission Board examinations. Admitted to the Bar on 6 June 1958, he developed a reasonably busy practice in Sydney and subsequently joined the solicitors, Alfred Rofe & Sons. As a lawyer, he showed the same penetrating and analytical mind and the industry and ability which had characterised his years in the navy. Heart disease eventually led to his retirement. Survived by his wife, Farncomb died on 12 February 1971 in St Vincent's Hospital, Darlinghurst, and was cremated with Anglican rites; his ashes were scattered at sea from his last flagship, HMAS Sydney (III) on March 22. A Collins class submarine was laster named after him, and launched in Adelaide by his widow, Jean Farncombe on 15 December 1995. ",,,Yes,,,,Website,Royal Australian Navy,,6.0,9.0,2019.0,,,,,,,,,,,Australian Defence Force,Rear Admiral Harold Bruce Farncomb,Navy. Serving Australia with Pride ,http://www.navy.gov.au/biography/rear-admiral-harold-bruce-farncomb,,,,,,,,,,,,,POINT (144.9206775 -37.78235)
1900,VIC,WARRNAMBOOL CITY,121194,FARNHAM ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.434548,-38.3425445,120670,,,,,"Named after the special survey of 5,120 acres purchased by James Atkinson in 1841 which included much of the land east of Port Fairy. The name Farnham came from a property in county Cavan, Northern Ireland.",,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,35,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.434548 -38.3425445)
1901,VIC,WARRNAMBOOL CITY,121196,FARNHAM ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.4308414,-38.3497843,120672,,,,,"Named after the special survey of 5,120 acres purchased by James Atkinson in 1841 which included much of the land east of Port Fairy. The name Farnham came from a property in county Cavan, Northern Ireland.",,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,35,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4308414 -38.3497843)
1902,VIC,WARRNAMBOOL CITY,121195,FARNHAM ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.4345138,-38.3395139,120671,,,,,"Named after the special survey of 5,120 acres purchased by James Atkinson in 1841 which included much of the land east of Port Fairy. The name Farnham came from a property in county Cavan, Northern Ireland.",,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,35,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4345138 -38.3395139)
1903,VIC,BRIMBANK CITY,119569,FARR PARKWAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.7932187,-37.685027,119178,,,,,"Thomas Evan Farr was a postal official and son of Mr William Farr and Mrs Elizabeth Mary Farr of the State School in Keilor, who enlisted with the Australian Imperial Force (Australian Military Forces) on 1 April 1916 at the age of 19.  Private Farr was part of the 59th Battalion, 4th Reinforcement which embarked from Melbourne, Victoria on board HMAT A67 Orsova on 1 August 1916.  Private Farr was wounded in France in 1917 and later Killed in Action on 24 April 1918 in France at the age of 21.  Further information can be obtained from the Keilor Historical Society.",,,Yes,2.0,8.0,2012.0,Website,Australian War Memorial,,1.0,2.0,2012.0,,,,,,,,,,,Australian War Memorial,Roll of Honour - Thomas Evan Farr,Roll of Honour - Thomas Evan Farr,http://www.awm.gov.au/research/people/roll_of_honour/person.asp?p=575879,,,,,,,,,,,,,POINT (144.7932187 -37.685027)
